key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs,period
timeout_exit,553,-0.0685507315045556,-6.86,-898670.4533020899,-8986.7045330209,-898670.45,5:39:00,9,0,544,0.0162748643761302,0.0,-1625.0821940363294,-0.9834987480986257,-10.091956244721327,-10.164703744174949,-5.306936992928556,-8.1376,0.00023013290709554643,8986.7045330209,898670.4533020899,2025-01-01 00:00:00 to 2025-12-27 10:00:00
TOTAL,4869,0.009939049955958873,0.99,745164.80391419,7451.6480391419,745164.8,1:22:00,3558,0,1311,0.7307455329636475,8434.147931353295,153.04267897190198,0.10767123081254071,8.40339003889173,12.879613731083584,129378.36101077222,3.4777,1.3998865162671708,0.30565719281227466,328073.60500908026,2025-01-01 00:00:00 to 2025-12-27 10:00:00
roi,966,0.05220501057427795,5.22,135844.94553497998,1358.4494553497998,135844.95,0:58:00,966,0,0,1.0,4877222.124163688,140.62623761385092,100.0,-100.0,55.03422108252705,-100.0,15.8405,0.0,0.0,0.0,2022-01-09 08:00:00 to 2022-06-30 00:00:00
trailing_stop_loss,1260,0.011702284376091767,1.17,23302.83521623,233.0283521623,23302.84,0:23:00,859,0,401,0.6817460317460318,114079.25595139111,18.494313663674596,0.1527781304913023,10.818998820966902,13.281041093256782,8985.258629867256,3.3475,1.4800509835886302,0.28975337528037365,7131.044502160003,2022-01-09 08:00:00 to 2022-06-30 00:00:00
timeout_exit,168,-0.08145263021311522,-8.15,-28376.69654032,-283.7669654032,-28376.7,5:11:00,0,0,168,0.0,0.0,-168.90890797809524,-1.0,-7.934072452216104,-7.934072452216104,-11.172498932481169,-5.4625,0.0,283.7669654032,28376.69654032,2022-01-09 08:00:00 to 2022-06-30 00:00:00
stop_loss,66,-0.25507518505480176,-25.51,-63197.79611766999,-631.9779611766999,-63197.8,1:55:00,0,0,66,0.0,0.0,-957.5423654192423,-1.0,-7.259336748915545,-7.259336748915545,-11.172498932481167,-7.9371,0.0,631.9779611767,63197.79611767,2022-01-09 08:00:00 to 2022-06-30 00:00:00
TOTAL,2460,0.014087770097238963,1.41,67573.28809322,675.7328809322,67573.29,0:59:00,1825,0,635,0.741869918699187,1100356.8771738966,27.468816298056907,0.12448674712190044,15.392868634418669,21.833204660917332,10334.045385965404,3.9392,1.4822636187714566,0.730558518845923,23566.82137137,2022-01-09 08:00:00 to 2022-06-30 00:00:00
roi,960,0.04446570595791597,4.45,10064.98363205,100.6498363205,10064.98,1:17:00,960,0,0,1.0,10074.01198028076,10.484357950052082,100.0,-100.0,72.2227684652607,-100.0,22.316,0.0,0.0,0.0,2022-07-01 00:00:00 to 2022-12-31 00:00:00
trailing_stop_loss,1223,0.00671433908350936,0.67,1694.86432132,16.9486432132,1694.86,0:29:00,769,0,454,0.6287816843826656,316.11049640483975,1.3858252831725264,0.16493538927996654,17.748331200543802,15.885328211622452,1187.5719695797839,4.3492,1.4443083283907467,0.1489945358446551,273.3098218600003,2022-07-01 00:00:00 to 2022-12-31 00:00:00
exit_signal,2,0.016998010946137572,1.7,2.94975555,0.029497555499999998,2.95,1:00:00,2,0,0,1.0,0.05969686290078591,1.474877775,100.0,-100.0,0.290633162870094,-100.0,1.3919,0.0,0.0,0.0,2022-07-01 00:00:00 to 2022-12-31 00:00:00
